lot_area,mas_vnr_area,total_bsmt_sf,gr_liv_area,bsmt_full_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,garage_area,wood_deck_sf,open_porch_sf,screen_porch,misc_val,land_slope,overall_qual,overall_cond,exter_qual,bsmt_qual,bsmt_cond,bsmt_exposure,heating_qc,kitchen_qual,functional,fireplace_qu,garage_finish,pool_qc,saleprice,years_since_built,years_since_remod,ms_subclass_20,ms_subclass_120,ms_subclass_30,ms_subclass_70,ms_subclass_160,ms_subclass_75,ms_subclass_180,ms_zoning_RM,ms_zoning_C (all),land_contour_HLS,land_contour_Bnk,lot_config_Corner,lot_config_CulDSac,roof_style_Hip,roof_style_Gambrel,roof_style_Mansard,roof_matl_CompShg,roof_matl_WdShngl,exterior_1st_HdBoard,exterior_1st_Wd Sdng,exterior_1st_CemntBd,exterior_1st_BrkFace,exterior_1st_Stucco,foundation_PConc,heating_Wall,garage_type_Basment,misc_feature_Shed,misc_feature_Gar2,misc_feature_Othr,sale_type_New,sale_type_COD,sale_type_Con,neighborhood_NAmes,neighborhood_OldTown,neighborhood_Edwards,neighborhood_Somerst,neighborhood_NridgHt,neighborhood_Mitchel,neighborhood_BrkSide,neighborhood_Crawfor,neighborhood_NoRidge,neighborhood_StoneBr,neighborhood_NPkVill,neighborhood_GrnHill
7288,0.0,936.0,1601,0.0,2,0,3,1,0.0,0,0,0,0,3,5,7,4,3,1,1,5,3,8,0,0,0,129850,95,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4571,0.0,616.0,1232,0.0,1,0,3,1,480.0,280,0,0,0,3,5,7,3,3,3,1,5,3,8,0,1,0,114000,110,70,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
17423,748.0,2216.0,2234,1.0,2,0,1,1,1166.0,0,60,0,0,3,9,5,5,5,3,1,5,5,8,4,3,0,501837,12,11,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12665,0.0,876.0,1416,0.0,1,1,4,1,720.0,418,0,0,0,3,5,8,3,3,3,2,4,3,8,4,1,0,153900,105,70,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9000,0.0,864.0,864,0.0,1,0,3,1,576.0,200,0,0,0,3,4,7,3,3,3,1,4,3,8,0,1,0,130000,49,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4500,197.0,1189.0,1189,1.0,2,0,2,1,392.0,0,122,0,0,3,6,5,3,5,3,1,5,3,8,0,2,0,160500,23,23,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6373,572.0,1666.0,1666,1.0,2,0,2,1,575.0,228,75,0,0,3,9,5,5,5,4,1,5,4,8,4,2,0,310090,14,14,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10083,0.0,1176.0,1200,1.0,2,0,2,1,555.0,0,41,0,0,3,7,5,4,4,3,1,5,4,8,0,2,0,184900,17,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13300,0.0,928.0,928,0.0,1,0,2,1,252.0,261,0,0,0,3,5,7,3,4,3,1,3,3,8,0,1,0,132000,64,20,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9600,128.0,1288.0,1336,0.0,2,0,3,1,502.0,312,11,0,650,3,5,5,3,4,3,2,3,3,8,2,2,0,163000,51,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3215,120.0,600.0,1200,0.0,2,1,2,1,480.0,0,172,0,0,3,7,5,4,4,3,3,5,4,8,0,2,0,155000,16,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11104,0.0,1427.0,1427,0.0,2,0,4,1,516.0,0,0,216,0,3,6,6,3,3,3,3,4,3,8,0,2,0,183000,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15295,254.0,860.0,1992,1.0,2,1,3,1,608.0,225,32,0,0,3,7,5,4,4,3,2,5,4,6,3,2,0,211000,24,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9109,0.0,754.0,1540,1.0,2,1,3,1,495.0,140,32,0,0,3,7,5,4,4,3,1,5,4,8,0,2,0,184000,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7018,0.0,0.0,1535,0.0,2,0,4,2,400.0,0,0,0,0,3,5,5,3,0,0,0,3,3,8,0,1,0,118858,41,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14112,86.0,1152.0,1152,1.0,1,0,3,1,484.0,227,0,0,0,3,5,7,3,3,3,3,3,3,8,4,2,0,180500,56,56,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3523,30.0,1141.0,1151,1.0,2,0,2,1,484.0,0,60,0,0,3,8,5,4,4,3,1,5,4,8,0,3,0,166000,14,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15312,54.0,1138.0,1138,0.0,1,0,3,1,480.0,0,0,140,0,3,6,5,3,3,3,3,5,3,8,3,2,0,148000,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7450,0.0,894.0,1074,0.0,1,0,2,1,396.0,0,72,0,0,3,5,5,3,3,3,1,4,4,7,4,1,0,124000,64,64,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7313,246.0,1561.0,1561,1.0,2,0,2,1,556.0,203,47,0,0,3,9,5,5,5,3,1,5,5,8,4,3,0,277500,15,15,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10019,397.0,1342.0,2726,0.0,2,1,4,1,725.0,307,169,0,0,3,8,5,4,4,3,1,5,4,8,5,2,0,350000,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15401,296.0,1884.0,1884,1.0,2,0,2,1,670.0,214,76,0,0,3,9,5,5,5,3,4,5,5,8,4,3,0,387000,16,16,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9098,0.0,528.0,605,1.0,1,0,2,1,0.0,0,0,0,0,3,4,7,3,3,3,2,5,3,8,0,0,0,86000,100,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16280,0.0,1426.0,1671,1.0,3,0,3,1,550.0,280,90,0,0,3,8,9,5,4,5,2,5,5,8,4,2,0,290000,44,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9392,0.0,245.0,797,0.0,1,0,2,1,0.0,0,36,0,0,3,3,3,3,2,3,1,3,3,8,0,0,0,44000,120,70,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12209,0.0,804.0,1961,1.0,2,1,3,1,560.0,125,192,0,0,3,6,5,3,5,3,1,5,4,8,3,3,0,215000,19,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13110,144.0,1153.0,1193,1.0,2,0,2,1,501.0,140,153,0,0,3,5,6,3,4,3,1,5,3,8,0,3,0,146500,48,48,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2651,0.0,673.0,1382,1.0,2,1,3,1,490.0,153,50,0,0,3,7,5,4,4,3,1,5,4,8,0,1,0,165000,20,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8520,0.0,714.0,2526,0.0,2,0,5,1,216.0,88,15,0,0,3,6,7,3,3,3,1,3,4,8,4,1,0,136000,104,70,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
39384,902.0,1705.0,1390,1.0,1,1,1,1,550.0,0,189,0,0,1,6,6,3,4,3,4,5,5,7,4,1,0,252000,63,63,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2628,106.0,764.0,1626,0.0,2,1,2,1,474.0,0,27,0,0,3,7,5,4,4,3,1,5,4,8,0,2,0,175500,17,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6406,0.0,690.0,1558,0.0,1,1,3,1,400.0,0,36,182,0,3,5,6,3,3,3,1,3,3,8,4,1,0,150000,81,70,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12342,0.0,978.0,1422,0.0,1,0,3,1,286.0,0,0,0,600,3,5,5,3,3,3,1,3,3,7,3,2,0,139900,60,42,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6240,0.0,1078.0,1573,0.0,2,0,3,1,360.0,0,0,0,0,3,5,7,3,3,3,1,3,3,8,4,1,0,162900,90,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10000,261.0,1116.0,1116,0.0,1,1,3,1,440.0,0,0,385,0,3,6,6,3,3,3,1,3,3,8,0,1,0,160000,58,58,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9000,0.0,0.0,660,0.0,1,0,2,1,0.0,0,0,0,0,3,2,2,3,0,0,0,2,2,6,0,0,0,63900,73,70,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11088,144.0,1140.0,1707,0.0,2,0,3,1,479.0,0,0,0,0,3,6,5,3,3,3,1,4,3,8,3,3,0,184000,42,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17755,132.0,1466.0,1466,0.0,1,1,3,1,528.0,0,140,100,0,3,5,4,3,3,3,1,3,2,8,4,3,0,149900,61,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4765,260.0,1614.0,1638,1.0,2,0,2,1,495.0,230,68,0,0,3,9,5,4,4,3,3,5,5,8,3,3,0,300000,20,20,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10532,275.0,988.0,1721,1.0,2,0,3,1,626.0,50,84,0,0,3,5,3,3,3,3,2,4,3,5,3,1,0,145000,60,60,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15426,0.0,928.0,1764,1.0,2,1,3,1,470.0,276,99,0,0,3,6,5,3,4,3,1,5,4,8,0,2,0,231500,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13907,0.0,996.0,996,1.0,1,0,3,1,0.0,144,0,0,0,3,5,6,3,3,3,1,5,3,8,4,0,0,108000,80,51,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8750,0.0,1202.0,1202,0.0,1,0,3,1,304.0,0,35,0,0,3,5,5,3,3,3,1,3,3,8,0,2,0,120000,64,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
9945,57.0,988.0,988,1.0,1,0,3,1,572.0,0,0,0,0,3,5,5,3,3,3,1,3,3,8,0,1,0,128500,59,59,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8960,0.0,1008.0,1028,0.0,1,0,2,1,360.0,0,0,0,0,3,5,6,3,3,3,1,4,3,8,4,1,0,115000,93,70,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3500,0.0,720.0,1284,0.0,1,1,2,1,240.0,0,35,0,0,3,5,7,3,3,3,1,3,3,8,0,1,0,110000,73,70,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24572,1050.0,994.0,2944,0.0,2,2,3,1,864.0,140,70,0,0,3,9,3,4,4,3,1,3,4,8,4,2,0,150000,43,43,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9056,0.0,707.0,1414,0.0,2,1,3,1,403.0,100,35,0,0,3,8,5,4,5,4,3,5,4,8,4,3,0,178000,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12320,0.0,637.0,1609,0.0,1,1,3,1,579.0,0,0,104,0,3,7,7,3,3,3,1,5,4,8,4,1,0,199500,88,30,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8238,0.0,813.0,1525,1.0,2,1,3,1,400.0,421,72,0,0,3,6,5,3,3,3,1,5,3,8,3,3,0,183500,23,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6000,0.0,624.0,1656,0.0,1,1,3,1,288.0,0,180,100,0,3,5,5,2,4,3,2,5,3,5,1,1,0,126000,53,53,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2529,0.0,1055.0,1055,0.0,2,0,2,1,440.0,0,38,0,0,3,7,6,3,4,3,1,2,3,8,0,1,0,148500,43,43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10800,0.0,676.0,1352,0.0,2,0,4,1,720.0,187,0,0,0,3,5,7,3,3,3,1,5,4,8,0,1,0,149000,81,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2349,0.0,855.0,1456,0.0,2,1,3,1,440.0,0,28,0,0,3,6,5,3,4,3,1,3,3,8,3,1,0,137900,43,43,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10846,0.0,1719.0,1719,2.0,1,1,1,1,473.0,122,30,0,0,3,8,5,4,4,3,4,5,4,8,4,3,0,324000,27,27,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5604,0.0,864.0,864,1.0,1,0,2,1,0.0,0,0,0,0,3,5,6,3,3,3,1,3,3,8,0,0,0,98000,95,70,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1680,359.0,483.0,987,0.0,1,1,2,1,264.0,52,0,0,0,3,6,5,3,3,3,1,3,3,8,0,1,0,103400,47,47,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6342,0.0,780.0,1020,0.0,1,0,2,1,0.0,0,0,0,0,3,5,8,3,3,3,1,4,3,8,0,0,0,94000,145,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4590,108.0,1554.0,1554,0.0,2,0,2,1,627.0,156,73,0,0,3,8,5,4,4,4,2,5,4,8,4,2,0,209500,14,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18062,662.0,1528.0,3390,0.0,3,1,5,1,758.0,204,34,0,0,3,10,5,5,5,3,4,5,5,8,5,3,0,545224,14,14,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12900,0.0,780.0,1560,0.0,1,1,3,1,0.0,344,0,168,0,3,6,8,4,3,3,1,5,4,8,0,0,0,159900,108,11,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19138,0.0,864.0,864,0.0,1,0,2,1,400.0,0,0,0,0,3,4,5,3,3,3,1,5,3,8,0,1,0,141000,69,69,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8658,0.0,982.0,1889,0.0,2,1,3,1,431.0,0,0,0,0,3,6,5,3,4,3,1,5,3,8,3,3,0,215000,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6897,0.0,1040.0,1040,1.0,1,1,3,1,260.0,0,104,0,0,3,5,8,3,3,3,1,5,3,8,0,1,0,127000,58,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9525,0.0,1172.0,1172,1.0,1,0,3,1,366.0,240,0,0,0,3,5,7,3,3,3,3,3,3,8,0,3,0,128000,66,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12853,0.0,1642.0,1418,1.0,1,1,1,1,852.0,160,192,0,0,3,8,5,4,5,1,1,5,4,8,4,2,0,267916,10,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6240,0.0,884.0,1367,0.0,1,0,3,1,560.0,0,0,120,0,3,6,6,3,3,2,1,3,3,8,4,1,0,127500,89,70,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7301,500.0,0.0,1922,0.0,3,0,4,1,672.0,0,0,0,0,3,7,5,4,0,0,0,5,4,8,5,2,0,198500,17,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12090,210.0,1422.0,1422,0.0,2,0,3,1,576.0,276,0,0,0,3,6,6,3,4,3,1,3,4,8,3,3,0,175500,39,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8826,144.0,985.0,1842,1.0,2,1,3,1,486.0,193,96,0,0,3,7,5,4,4,3,1,5,4,8,3,3,0,217500,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8094,0.0,888.0,1962,0.0,1,1,4,1,572.0,160,0,0,0,3,4,5,3,3,3,1,5,3,8,3,1,0,149500,105,70,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10710,165.0,864.0,1120,0.0,1,0,3,1,656.0,0,162,0,1200,3,5,7,4,3,3,1,5,3,8,3,2,0,148800,54,16,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16056,208.0,1992.0,2868,0.0,3,1,4,1,716.0,214,108,0,0,3,9,5,4,5,3,3,5,5,8,4,3,0,556581,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8400,0.0,1478.0,1478,1.0,1,1,3,1,442.0,114,0,216,0,3,6,3,3,3,3,1,4,3,8,4,2,0,156500,63,63,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11250,0.0,930.0,1995,1.0,2,1,4,1,610.0,275,170,0,0,3,7,5,4,4,4,3,5,4,8,3,2,0,237000,25,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7535,0.0,912.0,912,0.0,1,0,2,1,297.0,12,285,0,480,3,5,7,3,3,3,1,2,3,8,0,3,0,120000,62,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12216,0.0,1326.0,1326,1.0,2,0,3,1,388.0,120,23,0,2000,3,6,5,3,4,3,3,5,4,8,0,3,0,203000,15,15,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3701,0.0,1191.0,1204,0.0,2,0,2,1,461.0,120,70,0,0,3,8,5,3,4,3,1,3,3,8,0,2,0,130000,33,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9760,360.0,780.0,1611,1.0,1,1,4,1,442.0,328,128,189,0,2,6,6,3,3,3,4,3,3,8,0,2,0,167900,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9873,160.0,960.0,960,1.0,1,0,3,1,576.0,0,288,0,0,3,4,5,3,3,3,3,3,3,8,0,1,0,129000,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10011,64.0,1070.0,1236,0.0,1,0,2,1,447.0,0,0,0,0,3,5,6,3,3,3,1,3,4,7,2,1,0,134450,63,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25339,0.0,816.0,1416,0.0,2,0,3,1,576.0,0,0,0,0,3,5,7,3,3,3,1,5,4,8,0,1,0,112000,102,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8883,360.0,929.0,1873,1.0,2,1,3,1,619.0,108,48,144,0,3,7,5,4,4,3,1,5,4,8,3,2,0,207000,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
